timestamp,open,high,low,close,volume
2014-08-08,563.5600,570.2500,560.3500,568.7700,1490700
2014-08-07,568.0000,569.8900,561.1000,563.3600,1107900
2014-08-06,561.7800,570.7000,560.0000,566.3740,1330700
2014-08-05,570.0500,571.9800,562.6100,565.0700,1547000
2014-08-04,569.0400,575.3500,564.1000,573.1500,1423400
2014-08-01,570.4000,575.9599,562.8500,566.0700,1949900
2014-07-31,580.6000,583.6499,570.0000,571.6000,2097000
2014-07-30,586.5500,589.5000,584.0000,587.4200,1013700
2014-07-29,588.7500,589.7000,583.5150,585.6100,1346200
2014-07-28,588.0700,592.5000,584.7533,590.6000,984100
2014-07-25,590.4000,591.8600,587.0300,589.0200,929900
2014-07-24,596.4500,599.5000,591.7700,593.3500,1032300
2014-07-23,593.2300,597.8500,592.5000,595.9800,1229800
2014-07-22,590.7200,599.6500,590.6000,594.7400,1694500
2014-07-21,591.7500,594.4000,585.2326,589.4700,2056500
2014-07-18,593.0000,596.8000,582.0000,595.0800,4003200
2014-07-17,579.5300,580.9900,568.6100,573.7299,3008300
2014-07-16,588.0000,588.4000,582.2000,582.6600,1393300
2014-07-15,585.7400,585.8045,576.5600,584.7800,1618600
2014-07-14,582.6000,585.2100,578.0300,584.8700,1849000
2014-07-11,571.9100,580.8500,571.4200,579.1800,1617300
2014-07-10,565.9100,576.5900,565.0100,571.1000,1353000
2014-07-09,571.5800,576.7200,569.3760,576.0800,1113700
2014-07-08,577.6600,579.5284,566.1350,571.0900,1904300
2014-07-07,583.7600,586.4299,579.5900,582.2500,1061700
2014-07-03,583.3500,585.0100,580.9200,584.7300,712200
2014-07-02,583.3500,585.4399,580.3900,582.3350,1053500
2014-07-01,578.3200,584.4000,576.6500,582.6700,1444000
2014-06-30,578.6600,579.5700,574.7500,575.2800,1310200
2014-06-27,577.1800,579.8700,573.8000,577.2400,2230800
2014-06-26,581.0000,582.4500,571.8500,576.0000,1737200
2014-06-25,565.2600,579.9600,565.2200,578.6500,1964000
2014-06-24,565.1900,572.6460,561.0100,564.6200,2201100
2014-06-23,555.1500,565.0000,554.2500,564.9500,1532600
2014-06-20,556.8500,557.5800,550.3915,556.3600,4496000
2014-06-19,554.2400,555.0000,548.5100,554.9000,2450100
2014-06-18,544.8600,553.5600,544.0000,553.3700,1737000
2014-06-17,544.2000,545.3200,539.3300,543.0100,1440600
2014-06-16,549.2600,549.6200,541.5200,544.2800,1697900
2014-06-13,552.2600,552.3000,545.5600,551.7600,1217200
2014-06-12,557.3000,557.9900,548.4600,551.3500,1454500
2014-06-11,558.0000,559.8800,555.0201,558.8400,1097100
2014-06-10,560.5100,563.6000,557.9000,560.5500,1348000
2014-06-09,557.1500,562.9000,556.0400,562.1200,1463500
2014-06-06,558.0600,558.0600,548.9300,556.3300,1732000
2014-06-05,546.4000,554.9500,544.4500,553.9000,1684500
2014-06-04,541.5000,548.6100,538.7500,544.6600,1811500
2014-06-03,550.9900,552.3400,542.5500,544.9400,1861500
2014-06-02,560.7000,560.9000,545.7300,553.9300,1431100
2014-05-30,560.8000,561.3500,555.9100,559.8900,1766300
2014-05-29,563.3500,564.0000,558.7100,560.0800,1350400
2014-05-28,564.5700,567.8400,561.0000,561.6800,1647500
2014-05-27,556.0000,566.0000,554.3500,565.9500,2098400
2014-05-23,547.2600,553.6400,543.7000,552.7000,1926900
2014-05-22,541.1300,547.5999,540.7800,545.0600,1611400
2014-05-21,532.9000,539.1828,531.9100,538.9400,1193000
2014-05-20,529.7400,536.2300,526.3000,529.7700,1779900
2014-05-19,519.7000,529.7800,517.5830,528.8600,1274300
2014-05-16,521.3900,521.8000,515.4400,520.6300,1481200
2014-05-15,525.7000,525.8700,517.4200,519.9800,1699700
2014-05-14,533.0000,533.0000,525.2900,526.6500,1188500
2014-05-13,530.8900,536.0700,529.5100,533.0900,1648900
2014-05-12,523.5100,530.1900,519.0100,529.9200,1907300
2014-05-09,510.7500,519.9000,504.2000,518.7300,2432800
2014-05-08,508.4600,517.2300,506.4500,511.0000,2015800
2014-05-07,515.7900,516.6800,503.3000,509.9600,3215500
2014-05-06,525.2300,526.8100,515.0600,515.1400,1684400
2014-05-05,524.8200,528.9000,521.3200,527.8100,1021300
2014-05-02,533.7600,533.9999,525.6100,527.9300,1683900
2014-05-01,527.1100,532.9300,523.8800,531.3500,1900300
2014-04-30,527.6000,528.0000,522.5200,526.6600,1746400
2014-04-29,516.9000,529.4600,516.3200,527.7000,2691700
2014-04-28,517.1800,518.6000,502.8000,517.1500,3326400
2014-04-25,522.5100,524.7000,515.4200,516.1800,2094600
2014-04-24,530.0700,531.6500,522.1200,525.1600,1878000
2014-04-23,533.7900,533.8700,526.2500,526.9400,2046700
2014-04-22,528.6400,537.2300,527.5100,534.8100,2358900
2014-04-21,536.1000,536.7000,525.6000,528.6200,2559700
2014-04-17,548.8100,549.5000,531.1500,536.1000,6790900
2014-04-16,543.0000,557.0000,540.0000,556.5400,4879900
2014-04-15,536.8200,538.4500,518.4601,536.4400,3844500
2014-04-14,538.2500,544.1000,529.5610,532.5200,2568000
2014-04-11,532.5500,540.0000,526.5300,530.6000,3914100
2014-04-10,565.0000,565.0000,539.9000,540.9500,4025800
2014-04-09,559.6200,565.3700,552.9500,564.1400,3321700
2014-04-08,542.6000,555.0000,541.6100,554.9000,3142600
2014-04-07,540.7400,548.4800,527.1500,538.1500,4389600
2014-04-04,574.6500,577.7700,543.0000,543.1400,6351900
2014-04-03,569.8500,587.2800,564.1300,569.7400,5085200
2014-04-02,565.1060,604.8300,562.1900,567.0000,146700
2014-04-01,558.7100,568.4500,558.7100,567.1600,7900
2014-03-31,566.8900,567.0000,556.9300,556.9700,10800
2014-03-28,561.2000,566.4300,558.6700,559.9900,41100
2014-03-27,568.0000,568.0000,552.9200,558.4600,13100
